,Accident Type,Speed,Simple Injuries,Severe Injuries,Death,Road Lanes,Road Surfuce Description,Driver Licnesee Type,Light,Weather,City,Number of Cars,Driver Age,Driver Sex,Car,Year,Month
14362,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,38.0,Male,Vehicle,2018,6
14363,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,38.0,Male,Vehicle,2018,6
14364,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,18.0,Male,Vehicle,2018,6
14365,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,lighty night,clear,Ottawa,1.0,0.0,Female,Vehicle,2018,6
14366,Type-A,60.0,0.0,0.0,0.0,Two ways,dry,Class 6b,dark,clear,Toronto,1.0,46.0,Male,Trailer,2018,6
14367,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,lighty night,clear,Gatineau,2.0,39.0,Female,Vehicle,2018,6
14368,Collision,70.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Gatineau,2.0,35.0,Male,Vehicle,2018,6
14369,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,23.0,Male,Vehicle,2018,6
14370,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,45.0,Male,Vehicle,2018,6
14371,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 5,lighty night,clear,Toronto,2.0,37.0,Male,Van,2018,6
14372,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,lighty night,clear,Toronto,2.0,24.0,Male,Vehicle,2018,6
14373,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,118.0,Unkown,Vehicle,2018,6
14374,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14375,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,kingeston,2.0,44.0,Male,Vehicle,2018,6
14376,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,kingeston,2.0,32.0,Male,Vehicle,2018,6
14377,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,dark night,clear,Toronto,2.0,25.0,Male,Vehicle,2018,6
14378,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,dark night,clear,Toronto,2.0,54.0,Male,Vehicle,2018,6
14379,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 6a,lighty night,clear,Toronto,2.0,42.0,Male,Bus,2018,6
14380,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,48.0,Female,Vehicle,2018,6
14381,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 4,day,clear,Toronto,2.0,41.0,Male,Vehicle,2018,6
14382,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,day,clear,Toronto,2.0,39.0,Male,Vehicle,2018,6
14383,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,42.0,Male,Vehicle,2018,6
14384,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,37.0,Male,Vehicle,2018,6
14385,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,dark night,clear,Toronto,2.0,48.0,Male,Vehicle,2018,6
14386,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,dark night,clear,Toronto,2.0,39.0,Male,Vehicle,2018,6
14387,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14388,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,31.0,Male,Vehicle,2018,6
14389,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,lighty night,clear,Ottawa,2.0,0.0,Unkown,Vehicle,2018,6
14390,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Ottawa,2.0,118.0,Male,Trailer,2018,6
14391,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Ottawa,2.0,25.0,Male,Vehicle,2018,6
14392,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Ottawa,2.0,43.0,Male,Vehicle,2018,6
14393,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,31.0,Female,Vehicle,2018,6
14394,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,37.0,Male,Vehicle,2018,6
14395,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,0.0,Female,Vehicle,2018,6
14396,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,41.0,Male,Trailer,2018,6
14397,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,36.0,Female,Vehicle,2018,6
14398,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,24.0,Male,Vehicle,2018,6
14399,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,37.0,Male,Vehicle,2018,6
14400,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,36.0,Male,Vehicle,2018,6
14401,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,27.0,Male,Trailer,2018,6
14402,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,23.0,Male,Truck,2018,6
14403,Collision,50.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,27.0,Male,Vehicle,2018,6
14404,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 4,lighty night,clear,Toronto,2.0,39.0,Male,Truck,2018,6
14405,Collision,30.0,0.0,0.0,0.0,Two ways,dry,Class 5,lighty night,clear,Toronto,2.0,33.0,Male,Vehicle,2018,6
14406,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Uknown driver,day,clear,Toronto,2.0,118.0,Male,Vehicle,2018,6
14407,Collision,40.0,0.0,0.0,0.0,Parking lot,dry,Class 3,day,clear,Toronto,2.0,25.0,Male,Vehicle,2018,6
14408,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,kingeston,2.0,33.0,Male,Vehicle,2018,6
14409,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,kingeston,2.0,26.0,Male,Vehicle,2018,6
14410,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Quebec City,2.0,31.0,Male,Vehicle,2018,6
14411,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Quebec City,2.0,45.0,Male,Vehicle,2018,6
14412,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,27.0,Male,Truck,2018,6
14413,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,32.0,Male,Vehicle,2018,6
14414,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,26.0,Male,Vehicle,2018,6
14415,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,dark night,clear,Toronto,2.0,31.0,Male,Vehicle,2018,6
14416,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark night,clear,Toronto,2.0,0.0,Unkown,Trailer,2018,6
14417,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,lighty night,clear,Ottawa,2.0,32.0,Female,Vehicle,2018,6
14418,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Ottawa,2.0,33.0,Male,Vehicle,2018,6
14419,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Uknown driver,day,clear,Toronto,2.0,118.0,Unkown,Vehicle,2018,6
14420,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14421,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3 auto,day,clear,Toronto,2.0,25.0,Female,Vehicle,2018,6
14422,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,30.0,Male,Vehicle,2018,6
14423,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Montreal,7.0,51.0,Male,Vehicle,2018,6
14424,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,0.0,Unkown,Vehicle,2018,6
14425,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,37.0,Male,Vehicle,2018,6
14426,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,58.0,Male,Trailer,2018,6
14427,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,33.0,Male,Vehicle,2018,6
14428,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,0.0,Unkown,Vehicle,2018,6
14429,Collision,70.0,2.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,7.0,32.0,Male,Vehicle,2018,6
14430,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Gatineau,2.0,52.0,Male,Vehicle,2018,6
14431,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Gatineau,2.0,25.0,Unkown,Vehicle,2018,6
14432,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,47.0,Male,Vehicle,2018,6
14433,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,30.0,Male,Vehicle,2018,6
14434,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,33.0,Male,Vehicle,2018,6
14435,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,32.0,Male,Vehicle,2018,6
14436,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,29.0,Male,Vehicle,2018,6
14437,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Toronto,2.0,51.0,Male,Vehicle,2018,6
14438,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,24.0,Male,Vehicle,2018,6
14439,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 4,lighty night,clear,Toronto,2.0,0.0,Male,Vehicle,2018,6
14440,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,0.0,Male,Trailer,2018,6
14441,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Toronto,2.0,33.0,Male,Vehicle,2018,6
14442,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,25.0,Male,Vehicle,2018,6
14443,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3 auto,day,clear,Toronto,2.0,44.0,Female,Vehicle,2018,6
14444,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 1,day,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14445,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Montreal,2.0,34.0,Male,Trailer,2018,6
14446,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,32.0,Male,Vehicle,2018,6
14447,Collision,50.0,1.0,0.0,0.0,Two ways,dry,Class 3,dark,clear,Toronto,1.0,35.0,Male,Vehicle,2018,6
14448,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,31.0,Male,Vehicle,2018,6
14449,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,0.0,Unkown,Trailer,2018,6
14450,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,25.0,Male,Vehicle,2018,6
14451,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Toronto,2.0,23.0,Male,Vehicle,2018,6
14452,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 4,lighty night,clear,Orléans,2.0,32.0,Male,Vehicle,2018,6
14453,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,lighty night,clear,Orléans,2.0,24.0,Male,Vehicle,2018,6
14454,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Uknown driver,lighty night,clear,Toronto,3.0,40.0,Male,Vehicle,2018,6
14455,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,30.0,Male,Vehicle,2018,6
14456,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,3.0,67.0,Male,Vehicle,2018,6
14457,Collision,100.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark,clear,Quebec City,1.0,48.0,Male,Vehicle,2018,6
14458,Trample,50.0,1.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,47.0,Male,Vehicle,2018,6
14459,Trample,50.0,1.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,42.0,Male,Vehicle,2018,6
14460,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,lighty night,clear,Ottawa,2.0,37.0,Male,Vehicle,2018,6
14461,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Ottawa,2.0,40.0,Male,Vehicle,2018,6
14462,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,26.0,Male,Vehicle,2018,6
14463,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,22.0,Male,Trailer,2018,6
14464,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3 auto,lighty night,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14465,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,lighty night,clear,Toronto,2.0,0.0,Unkown,Vehicle,2018,6
14466,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,lighty night,clear,Toronto,3.0,30.0,Male,Vehicle,2018,6
14467,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,lighty night,clear,Toronto,3.0,0.0,Unkown,Vehicle,2018,6
14468,Collision,50.0,0.0,0.0,0.0,One way,dry,Class 3,lighty night,clear,Toronto,3.0,37.0,Male,Vehicle,2018,6
14469,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 1,lighty night,clear,Montreal,3.0,0.0,Unkown,Truck,2018,6
14470,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Montreal,3.0,32.0,Male,Vehicle,2018,6
14471,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Montreal,3.0,39.0,Male,Vehicle,2018,6
14472,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark night,clear,Orléans,2.0,44.0,Male,Vehicle,2018,6
14473,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,dark night,clear,Orléans,2.0,23.0,Male,Vehicle,2018,6
14474,Collision,80.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,dark night,clear,Ottawa,1.0,46.0,Male,Vehicle,2018,6
14475,Collision,40.0,0.0,0.0,0.0,Public Parks,dry,Class 5,lighty night,clear,Toronto,1.0,33.0,Male,Vehicle,2018,6
14476,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 3,day,clear,Toronto,2.0,50.0,Female,Vehicle,2018,6
14477,Collision,40.0,0.0,0.0,0.0,Two ways,dry,Class 4,day,clear,Toronto,2.0,36.0,Male,Vehicle,2018,6
14478,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 1,lighty night,clear,Quebec City,2.0,18.0,Male,Vehicle,2018,6
14479,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Quebec City,2.0,22.0,Male,Trailer,2018,6
14480,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 5,lighty night,clear,Gatineau,2.0,77.0,Male,Vehicle,2018,6
14481,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Gatineau,2.0,22.0,Male,Vehicle,2018,6
14482,Collision,60.0,0.0,0.0,0.0,Two ways,dry,Class 3,lighty night,clear,Montreal,2.0,23.0,Male,Vehicle,2018,6
14483,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 4,dark night,clear,Toronto,2.0,0.0,Male,Vehicle,2018,6
14484,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Uknown driver,dark night,clear,Toronto,2.0,118.0,Male,Vehicle,2018,6
14485,Collision,40.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Montreal,2.0,37.0,Male,Vehicle,2018,6
14486,Collision,50.0,1.0,0.0,0.0,Two ways with island,dry,Class 7,lighty night,clear,Montreal,1.0,60.0,Male,Vehicle,2018,6
14487,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,24.0,Male,Vehicle,2018,6
14488,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,56.0,Male,Vehicle,2018,6
14489,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Uknown driver,lighty night,clear,Toronto,2.0,29.0,Male,Vehicle,2018,6
14490,Collision,50.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,23.0,Male,Van,2018,6
14491,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,26.0,Male,Trailer,2018,6
14492,Collision,60.0,0.0,0.0,0.0,Two ways with island,dry,Class 3,lighty night,clear,Toronto,2.0,26.0,Male,Vehicle,2018,6
